Contig ID,Size,Hkan_ech1,Hkan_ech2,Hkan_ech3,Hkan_ENV_F1_RPKM,Hkan_ENV_F2_RPKM,Hkan_ENV_F3_RPKM
Hkan_v1_contig_49130,588,28,27,53,0.891984081,2.309789679,0.060077726
Hkan_v1_contig_49131,240,8,10,1,0.809392963,0.106773296,2.060666007
Hkan_v1_contig_49132,345,6,8,2,0.450444779,0.148554152,0
Hkan_v1_contig_49133,272,6,10,19,0.714170261,1.790022911,0.714306494
Hkan_v1_contig_49134,336,4,30,6,1.734413491,0.457599842,0.157704031
Hkan_v1_contig_49135,229,5,18,11,1.526889781,1.230923592,0
Hkan_v1_contig_49136,297,6,19,3,1.242704347,0.258844355,0.297354402
Hkan_v1_contig_49137,241,0,8,4,0.644827588,0.425321015,0
Hkan_v1_contig_49138,416,55,27,47,1.260785192,2.895199,0.084917555
Hkan_v1_contig_49139,347,8,8,5,0.447848556,0.369244829,0
Hkan_v1_contig_4914,919,1061,1374,766,29.04302757,21.35930666,34.8836512
Hkan_v1_contig_49140,218,3,8,2,0.712859857,0.235097167,0
Hkan_v1_contig_49141,332,5,11,2,0.643613681,0.154371031,0.10640272
Hkan_v1_contig_49142,195,2,13,1,1.29502874,0.131413288,0
Hkan_v1_contig_49143,284,32,12,19,0.820792863,1.71438814,0
Hkan_v1_contig_49144,299,47,14,38,0.909551958,3.256764093,1.417753966
Hkan_v1_contig_49145,352,12,31,23,1.710762398,1.674399422,0.65232122
Hkan_v1_contig_49146,212,1,8,6,0.733035136,0.72525258,0
Hkan_v1_contig_49147,233,4,8,6,0.666967591,0.659886467,0
Hkan_v1_contig_49148,281,2,12,12,0.829555777,1.094331295,0.879999718
Hkan_v1_contig_49149,361,8,14,8,0.753340818,0.567880136,0.097855133
Hkan_v1_contig_4915,2822,2527,2067,1714,14.22833667,15.56423219,5.883444508
Hkan_v1_contig_49150,279,6,16,19,1.114003217,1.745111942,0.126615423
Hkan_v1_contig_49151,351,5,12,4,0.664117303,0.292029529,0
Hkan_v1_contig_49152,242,5,11,11,0.882974141,1.164799598,0.145973979
Hkan_v1_contig_49153,410,14,15,37,0.710686504,2.312553348,0.301560879
Hkan_v1_contig_49154,258,26,10,15,0.752923686,1.489859951,0.205381994
Hkan_v1_contig_49155,396,0,13,2,0.637703546,0.129422178,0
Hkan_v1_contig_49156,340,23,22,39,1.25693966,2.939406044,0.311697379
Hkan_v1_contig_49157,291,16,8,9,0.53403247,0.792544056,0
Hkan_v1_contig_49158,250,1,16,3,1.243227591,0.307507094,0.494559842
Hkan_v1_contig_49159,262,11,13,8,0.963857268,0.782460798,0.067415464
Hkan_v1_contig_4916,290,6,22,39,1.473653394,3.446200189,0
Hkan_v1_contig_49160,359,3,12,12,0.649318031,0.856565721,0.196800574
Hkan_v1_contig_49161,235,20,16,20,1.322582543,2.180901374,0.300644281
Hkan_v1_contig_49162,293,16,11,10,0.729282396,0.874593555,0.120565539
Hkan_v1_contig_49163,290,23,24,21,1.607621884,1.855646256,0.182719153
Hkan_v1_contig_49164,332,40,28,14,1.63828937,1.080597217,1.330033998
Hkan_v1_contig_49165,262,2,8,13,0.593142934,1.271498798,0.134830927
Hkan_v1_contig_49166,331,7,10,14,0.58687103,1.083861861,0
Hkan_v1_contig_49167,350,0,10,2,0.555012317,0.146431949,0.60558348
Hkan_v1_contig_49168,254,2,10,2,0.764780752,0.201776308,0
Hkan_v1_contig_49169,345,5,12,11,0.675667169,0.817047834,0.204786684
Hkan_v1_contig_4917,1246,2596,2305,1546,35.93548852,31.79547666,40.79750128
Hkan_v1_contig_49170,492,55,47,48,1.855681426,2.500057673,0.53850157
Hkan_v1_contig_49171,333,6,18,41,1.050023303,3.155102814,0.477374365
Hkan_v1_contig_49172,419,11,13,9,0.60269834,0.550430359,0.168619107
Hkan_v1_contig_49173,425,31,20,28,0.914137934,1.68827424,0
Hkan_v1_contig_49174,262,9,12,2,0.889714402,0.1956152,0
Hkan_v1_contig_49175,254,4,9,4,0.688302677,0.403552617,0.278155142
Hkan_v1_contig_49176,300,3,10,2,0.64751437,0.170837274,0
Hkan_v1_contig_49177,304,4,13,4,0.830692777,0.337178831,0
Hkan_v1_contig_49178,236,2,7,0,0.576178041,0,0
Hkan_v1_contig_49179,416,22,25,13,1.167393696,0.800799723,0
Hkan_v1_contig_4918,1534,1181,3439,799,43.54892931,13.3473581,45.03221133
Hkan_v1_contig_49180,407,6,12,16,0.572739983,1.007394247,0
Hkan_v1_contig_49181,297,20,5,11,0.32702746,0.949095969,0.416296163
Hkan_v1_contig_49182,214,48,8,10,0.72618434,1.19745753,1.403123717
Hkan_v1_contig_49183,339,3,8,6,0.458417253,0.453550286,0
Hkan_v1_contig_49184,259,9,8,0,0.600013316,0,0.136392676
Hkan_v1_contig_49185,287,15,10,9,0.676844289,0.803589966,0
Hkan_v1_contig_49186,374,14,27,6,1.402370695,0.41110574,0.283361254
Hkan_v1_contig_49187,341,5,10,3,0.569660736,0.225445083,0.051797218
Hkan_v1_contig_49188,220,1,21,9,1.854245696,1.048319638,0.240857066
Hkan_v1_contig_49189,226,7,8,4,0.68762588,0.453550286,0
Hkan_v1_contig_4919,1645,1255,1673,1382,19.75607674,21.52861214,7.247674624
Hkan_v1_contig_49190,250,7,6,19,0.466210346,1.947544927,0.282605624
Hkan_v1_contig_49191,309,4,11,8,0.691520201,0.663445726,0
Hkan_v1_contig_49192,305,14,27,34,1.719628327,2.856623276,0.231643954
Hkan_v1_contig_49193,575,17,11,4,0.371616943,0.178264982,0.061436005
Hkan_v1_contig_49194,426,33,20,20,0.911992071,1.203079397,0.207310464
Hkan_v1_contig_49195,241,6,7,5,0.56422414,0.531651269,0
Hkan_v1_contig_49196,424,7,25,25,1.1453674,1.510942874,1.624649076
Hkan_v1_contig_49197,208,10,9,10,0.840523461,1.231999575,0
Hkan_v1_contig_49198,249,4,6,5,0.468082677,0.514570103,0
Hkan_v1_contig_49199,230,7,11,7,0.929042357,0.779909296,0.614360052
Hkan_v1_contig_492,2905,71953,67251,41148,449.7004017,362.9748106,461.0521052
Hkan_v1_contig_4920,1889,2880,5672,4314,58.32771054,58.52239292,30.52896248
Hkan_v1_contig_49200,356,4,15,9,0.818487266,0.647837979,0.099229503
Hkan_v1_contig_49201,216,1,8,0,0.719460411,0,0
Hkan_v1_contig_49202,227,2,7,8,0.599022104,0.903104534,1.167148777
Hkan_v1_contig_49203,418,39,21,36,0.975918787,2.206988712,0.464811881
Hkan_v1_contig_49204,285,6,18,48,1.226869333,4.315889036,0
Hkan_v1_contig_49205,309,15,14,14,0.88011662,1.16103002,0
Hkan_v1_contig_49206,325,12,19,6,1.135640588,0.473087837,0.108694471
Hkan_v1_contig_49207,302,18,9,7,0.578903576,0.593970656,0.233945053
Hkan_v1_contig_49208,225,13,10,0,0.863352493,0,0
Hkan_v1_contig_49209,269,14,8,17,0.577707988,1.619461151,1.313223159
Hkan_v1_contig_4921,2087,2110,2009,1557,18.69942074,19.11789431,7.396900912
Hkan_v1_contig_49210,393,21,10,4,0.494285779,0.260820266,0.17977457
Hkan_v1_contig_49211,314,7,12,2,0.742373163,0.163220326,0
Hkan_v1_contig_49212,276,16,25,51,1.759549919,4.735163582,0.51196671
Hkan_v1_contig_49213,413,7,13,9,0.611454248,0.558426926,0.08553439
Hkan_v1_contig_49214,352,0,8,0,0.441487071,0,0
Hkan_v1_contig_49215,281,33,24,9,1.659111553,0.820748471,0
Hkan_v1_contig_49216,269,55,16,31,1.155415976,2.95313504,0.787933895
Hkan_v1_contig_49217,185,2,5,6,0.525011651,0.831100254,0
Hkan_v1_contig_49218,292,0,10,2,0.66525449,0.175517748,0
Hkan_v1_contig_49219,287,41,13,25,0.879897576,2.232194351,0.369258219
Hkan_v1_contig_4922,1982,1401,1980,1411,19.40582925,18.24304193,10.71177976
Hkan_v1_contig_49220,363,24,12,12,0.642163012,0.84712698,0
Hkan_v1_contig_49221,265,4,6,3,0.439821082,0.290101032,0
Hkan_v1_contig_49222,257,8,17,20,1.284950695,1.994209428,0.206181146
Hkan_v1_contig_49223,346,38,17,37,0.954428696,2.74030888,0.102097407
Hkan_v1_contig_49224,249,9,11,7,0.858151575,0.720398145,0.141870293
Hkan_v1_contig_49225,519,2,24,25,0.898285831,1.234373369,0.170162346
Hkan_v1_contig_49226,276,10,11,12,0.774201964,1.114156137,0.255983355
Hkan_v1_contig_49227,320,16,7,12,0.424931305,0.960959668,0.055196411
Hkan_v1_contig_49228,247,14,29,89,2.280718631,9.233512601,0.14301904
Hkan_v1_contig_49229,248,5,8,6,0.62662681,0.619973979,0
Hkan_v1_contig_4923,785,3549,3030,2078,74.97968948,67.8343674,85.07419298
Hkan_v1_contig_49230,301,16,12,13,0.774435791,1.106753106,0.586805697
Hkan_v1_contig_49231,262,2,13,4,0.963857268,0.391230399,0
Hkan_v1_contig_49232,257,3,8,3,0.60468268,0.299131414,0
Hkan_v1_contig_49233,317,10,12,10,0.73534755,0.80837827,0
Hkan_v1_contig_49234,218,0,10,6,0.891074821,0.7052915,0
Hkan_v1_contig_49235,271,2,10,2,0.716805576,0.189118754,0
Hkan_v1_contig_49236,255,5,10,0,0.761781612,0,0.623394758
Hkan_v1_contig_49237,246,8,11,9,0.868616838,0.937521627,0
Hkan_v1_contig_49238,361,2,9,1,0.484290526,0.070985017,0
Hkan_v1_contig_49239,233,0,16,0,1.333935183,0,0
Hkan_v1_contig_4924,347,3041,1154,427,64.60215416,31.53350842,103.4320295
Hkan_v1_contig_49240,349,10,18,2,1.001884699,0.146851525,0.101219779
Hkan_v1_contig_49241,276,10,8,2,0.563055974,0.185692689,0
Hkan_v1_contig_49242,215,7,8,4,0.722806739,0.476755184,0.164305595
Hkan_v1_contig_49243,227,0,9,18,0.770171277,2.031985201,0
Hkan_v1_contig_49244,288,2,6,2,0.404696481,0.177955494,0
Hkan_v1_contig_49245,381,7,11,1,0.560839218,0.067258769,0
Hkan_v1_contig_49246,311,7,9,5,0.562150739,0.411986996,0
Hkan_v1_contig_49247,256,10,11,16,0.834686493,1.601599447,0.206986541
Hkan_v1_contig_49248,360,20,11,2,0.593554839,0.142364395,0.098126953
Hkan_v1_contig_49249,254,9,9,2,0.688302677,0.201776308,0.139077571
Hkan_v1_contig_4925,2270,1915,1806,1258,15.4547703,14.2013188,9.127103436
Hkan_v1_contig_49250,241,2,6,1,0.483620691,0.106330254,0
Hkan_v1_contig_49251,248,10,15,20,1.174925268,2.066579931,0
Hkan_v1_contig_49252,201,2,7,2,0.676507551,0.254981006,0
Hkan_v1_contig_49253,314,10,9,0,0.556779872,0,0.506260075
Hkan_v1_contig_49254,211,4,6,1,0.552381927,0.121448299,0.167420393
Hkan_v1_contig_49255,309,4,6,2,0.377192837,0.165861431,0
Hkan_v1_contig_49256,317,24,10,7,0.612789625,0.565864789,0
Hkan_v1_contig_49257,288,0,8,0,0.539595308,0,0
Hkan_v1_contig_49258,341,52,17,47,0.968423251,3.531972974,0.051797218
Hkan_v1_contig_49259,362,114,15,3,0.804921178,0.212366777,0
Hkan_v1_contig_4926,870,3461,5341,1300,119.2542845,38.29111321,1352.893216
Hkan_v1_contig_49260,298,6,14,11,0.912604146,0.945911083,0
Hkan_v1_contig_49261,219,0,12,10,1.064407184,1.170118317,1.290436639
Hkan_v1_contig_49262,351,16,16,18,0.885489737,1.31413288,0
Hkan_v1_contig_49263,204,17,10,16,0.952227015,2.009850286,0
Hkan_v1_contig_49264,332,8,13,6,0.76063435,0.463113093,0.10640272
Hkan_v1_contig_49265,274,17,11,19,0.779853073,1.776957051,0
Hkan_v1_contig_49266,321,28,24,11,1.452368681,0.878135522,0.495220135
Hkan_v1_contig_49267,233,0,8,2,0.666967591,0.219962156,0.07580623
Hkan_v1_contig_49268,393,0,12,5,0.593142934,0.326025333,0.17977457
Hkan_v1_contig_49269,263,18,20,30,1.477219095,2.923071234,0.537273049
Hkan_v1_contig_4927,2220,729,631,604,5.521372534,6.972007682,3.23818944
Hkan_v1_contig_49270,318,6,9,9,0.549776352,0.72525258,0
Hkan_v1_contig_49271,235,54,35,46,2.893149313,5.016073161,0
Hkan_v1_contig_49272,314,0,8,1,0.494915442,0.081610163,0.393757836
Hkan_v1_contig_49273,256,6,10,6,0.758805902,0.600599793,0
Hkan_v1_contig_49274,458,25,20,10,0.848272101,0.559510724,0.308521423
Hkan_v1_contig_49275,349,27,19,19,1.05754496,1.39508949,0.202439559
Hkan_v1_contig_49276,412,6,12,6,0.565789255,0.373188221,0
Hkan_v1_contig_49277,278,68,15,33,1.048134772,3.041886719,0
Hkan_v1_contig_49278,245,4,5,11,0.396437369,1.150536746,0.072093271
Hkan_v1_contig_49279,330,12,10,1,0.588649427,0.077653307,0.21409517
Hkan_v1_contig_4928,518,588,684,593,25.65056925,29.33586014,9.683879968
Hkan_v1_contig_49280,343,14,14,0,0.792874739,0,0.051495194
Hkan_v1_contig_49281,559,15,18,4,0.625505832,0.183367379,0.06319446
Hkan_v1_contig_49282,363,3,15,0,0.802703765,0,0
Hkan_v1_contig_49283,329,5,14,12,0.826614089,0.934672018,0
Hkan_v1_contig_49284,371,4,11,8,0.575956178,0.552573394,0
Hkan_v1_contig_49285,304,9,11,11,0.702893889,0.927241785,0
Hkan_v1_contig_49286,328,6,7,9,0.414567127,0.703141221,0.107700314
Hkan_v1_contig_49287,477,8,13,5,0.529414265,0.268612067,0
Hkan_v1_contig_49288,355,36,18,28,0.984951436,2.021173387,0.199018045
Hkan_v1_contig_49289,240,1,7,4,0.566575074,0.427093186,0.220785644
Hkan_v1_contig_4929,311,45,86,41,5.37166262,3.378293367,1.987780714
Hkan_v1_contig_49290,267,10,9,4,0.654789812,0.383903987,0.132306004
Hkan_v1_contig_49291,278,0,12,6,0.838507817,0.553070313,0
Hkan_v1_contig_49292,526,15,20,25,0.738609548,1.217946347,0
Hkan_v1_contig_49293,317,11,7,4,0.428952737,0.323351308,0.111437549
Hkan_v1_contig_49294,342,0,16,11,0.908792098,0.82421492,0.206583058
Hkan_v1_contig_49295,421,14,12,12,0.553693998,0.73042065,0.041954517
Hkan_v1_contig_49296,316,2,10,4,0.614728832,0.324374572,0.223580399
Hkan_v1_contig_49297,339,1,11,4,0.630323723,0.302366857,0.104205614
Hkan_v1_contig_49298,262,14,8,11,0.593142934,1.075883598,0.808985564
Hkan_v1_contig_49299,246,3,11,2,0.868616838,0.208338139,0.646201884
Hkan_v1_contig_493,2303,1725,1730,1580,14.59226913,17.58073557,12.13314419
Hkan_v1_contig_4930,326,72,60,45,3.575232718,3.537274852,0.758527365
Hkan_v1_contig_49300,277,439,592,860,41.51572279,79.55959707,71.60787807
Hkan_v1_contig_49301,299,0,22,14,1.429295934,1.199860455,0
Hkan_v1_contig_49302,256,13,12,21,0.910567083,2.102099274,0.827946164
Hkan_v1_contig_49303,369,22,18,14,0.947582005,0.972244651,0.287200837
Hkan_v1_contig_49304,365,11,16,6,0.851525747,0.421242594,0.096782748
Hkan_v1_contig_49305,417,13,10,16,0.465837676,0.983236111,0.21178479
Hkan_v1_contig_49306,341,21,11,26,0.62662681,1.95385739,3.418616418
Hkan_v1_contig_49307,583,17,27,15,0.89963403,0.659320527,0.030296486
Hkan_v1_contig_49308,251,0,7,9,0.541745091,0.918845898,0.140739853
Hkan_v1_contig_49309,341,9,14,8,0.797525031,0.601186889,0
Hkan_v1_contig_4931,1333,631,481,394,7.009476639,7.574255749,3.047603783
Hkan_v1_contig_49310,237,18,18,6,1.475349198,0.648749143,0
Hkan_v1_contig_49311,244,76,6,10,0.477674535,1.050229146,0.144777471
Hkan_v1_contig_49312,252,5,6,11,0.462510264,1.118577391,0.280362722
Hkan_v1_contig_49313,240,17,8,10,0.64751437,1.067732965,0.220785644
Hkan_v1_contig_49314,339,18,18,10,1.03143882,0.755917143,0.260514034
Hkan_v1_contig_49315,201,0,7,3,0.676507551,0.38247151,0
Hkan_v1_contig_49316,277,7,14,17,0.981790742,1.57268971,0.063764807
Hkan_v1_contig_49317,221,57,21,42,1.845855444,4.870021848,0.47953443
Hkan_v1_contig_49318,224,11,14,9,1.214089444,1.029599644,0.315408062
Hkan_v1_contig_49319,278,25,14,20,0.97825912,1.843567709,0.317677185
Hkan_v1_contig_4932,1175,2037,1881,1224,31.09722205,26.69423282,27.89978925
Hkan_v1_contig_49320,274,8,8,2,0.567165872,0.187048111,0
Hkan_v1_contig_49321,459,0,15,30,0.63481801,1.674875239,0.384811579
Hkan_v1_contig_49322,153,4,6,3,0.761781612,0.502462572,0
Hkan_v1_contig_49323,219,44,15,5,1.33050898,0.585059159,0
Hkan_v1_contig_49324,255,7,13,2,0.990316095,0.200985029,0.069266084
Hkan_v1_contig_49325,294,31,19,0,1.255385003,0,0
Hkan_v1_contig_49326,236,5,9,2,0.740800339,0.217166027,0
Hkan_v1_contig_49327,252,8,12,3,0.925020529,0.305066561,0.140181361
Hkan_v1_contig_49328,315,2,15,8,0.925020529,0.650808664,0
Hkan_v1_contig_49329,359,4,11,3,0.595208195,0.21414143,0.442801291
Hkan_v1_contig_4933,3328,4331,5667,6390,33.07810038,49.20298301,9.049026981
Hkan_v1_contig_49330,282,7,6,13,0.413307045,1.181321578,0.250536901
Hkan_v1_contig_49331,221,2,8,2,0.703183026,0.231905802,0.559456835
Hkan_v1_contig_49332,270,2,14,1,1.007244576,0.094909597,0
Hkan_v1_contig_49333,240,48,21,37,1.699725221,3.950611969,0.662356931
Hkan_v1_contig_49334,280,2,8,3,0.555012317,0.274559905,0.063081612
Hkan_v1_contig_49335,271,0,6,6,0.430083345,0.567356262,0
Hkan_v1_contig_49336,243,12,8,2,0.639520366,0.210910215,0.072686632
Hkan_v1_contig_49337,333,21,9,11,0.525011651,0.846490999,0.530415961
Hkan_v1_contig_49338,225,0,5,3,0.431676247,0.341674549,0
Hkan_v1_contig_49339,279,8,13,4,0.905127614,0.367391988,0
Hkan_v1_contig_4934,708,1656,1087,727,29.82407289,26.31328357,90.53458766
Hkan_v1_contig_49340,294,45,15,39,0.991093424,3.399313112,0.120155452
Hkan_v1_contig_49341,216,7,7,3,0.62952786,0.355910988,0.163544921
Hkan_v1_contig_49342,265,10,12,18,0.879642163,1.740606191,0.06665227
Hkan_v1_contig_49343,213,4,8,7,0.729593656,0.842155578,0.165848371
Hkan_v1_contig_49344,283,21,9,11,0.617769894,0.996047713,0
Hkan_v1_contig_49345,248,4,14,11,1.096596917,1.136618962,0.142442351
Hkan_v1_contig_49346,224,7,15,19,1.300810118,2.173599249,0
Hkan_v1_contig_49347,257,7,6,9,0.45351201,0.897394243,0
Hkan_v1_contig_49348,211,0,7,0,0.644445582,0,0
Hkan_v1_contig_49349,279,33,19,7,1.322878821,0.642935979,0.126615423
Hkan_v1_contig_4935,1164,3151,2384,1794,39.78541903,39.49511213,35.49261996
Hkan_v1_contig_49350,401,28,10,19,0.484424716,1.214180129,0.132141034
Hkan_v1_contig_49351,341,4,12,2,0.683592883,0.150296722,0
Hkan_v1_contig_49352,252,2,6,0,0.462510264,0,0
Hkan_v1_contig_49353,295,34,12,1,0.790187028,0.086866411,0
Hkan_v1_contig_49354,303,3,12,4,0.769324004,0.338291632,0.116586478
Hkan_v1_contig_49355,559,28,22,46,0.764507127,2.108724853,0
Hkan_v1_contig_49356,430,9,17,6,0.76798216,0.357566388,0.164305595
Hkan_v1_contig_49357,397,24,18,30,0.880750025,1.936442656,0.622871337
Hkan_v1_contig_49358,243,12,7,15,0.55958032,1.581826614,0
Hkan_v1_contig_49359,257,4,8,3,0.60468268,0.299131414,0.206181146
Hkan_v1_contig_4936,1622,3724,4355,3509,52.15644417,55.4378541,23.30363883
Hkan_v1_contig_49360,277,6,12,6,0.841534921,0.555066956,0
Hkan_v1_contig_49361,276,3,5,4,0.351909984,0.371385379,0.127991677
Hkan_v1_contig_49362,306,5,10,7,0.63481801,0.586206334,0
Hkan_v1_contig_49363,422,2,10,4,0.460318273,0.242896599,0
Hkan_v1_contig_49364,281,4,20,13,1.382592961,1.185525569,0
Hkan_v1_contig_49365,349,9,9,26,0.500942349,1.909069828,0
Hkan_v1_contig_49366,392,4,10,10,0.495546712,0.65371406,0.090116589
Hkan_v1_contig_49367,388,56,22,51,1.10144197,3.368312239,0.773887823
Hkan_v1_contig_49368,523,33,27,42,1.002842523,2.057886861,0.202633095
Hkan_v1_contig_49369,316,5,10,7,0.614728832,0.5676555,0.167685299
Hkan_v1_contig_4937,267,89,81,90,5.893108312,8.637839714,1.984590055
Hkan_v1_contig_49370,503,25,18,27,0.695144652,1.37552875,0
Hkan_v1_contig_49371,240,6,26,3,2.104421703,0.320319889,0
Hkan_v1_contig_49372,438,30,15,26,0.66525449,1.521153813,0.08065229
Hkan_v1_contig_49373,353,8,15,6,0.825443248,0.435562456,0.100072813
Hkan_v1_contig_49374,322,33,13,16,0.784256535,1.273321299,0.548535761
Hkan_v1_contig_49375,281,5,9,16,0.622166832,1.459108393,0.125714245
Hkan_v1_contig_49376,392,12,25,10,1.238866779,0.65371406,0
Hkan_v1_contig_49377,288,12,9,0,0.607044722,0,0
Hkan_v1_contig_49378,285,2,11,8,0.749753481,0.719314839,0.49579934
Hkan_v1_contig_49379,284,13,8,10,0.547195242,0.902309548,0
Hkan_v1_contig_4938,1094,1164,1180,1223,20.95247596,28.64725592,20.00390585
Hkan_v1_contig_49380,296,16,7,20,0.459385195,1.731458862,0.656389751
Hkan_v1_contig_49381,324,6,11,10,0.659505377,0.790913307,0
Hkan_v1_contig_49382,445,11,16,7,0.698442467,0.403099187,0.317534409
Hkan_v1_contig_49383,391,4,11,3,0.546495504,0.196615789,0.090347066
Hkan_v1_contig_49384,372,15,14,10,0.731064611,0.688859977,0
Hkan_v1_contig_49385,264,18,18,15,1.324461212,1.455999497,0.802856886
Hkan_v1_contig_49386,272,6,6,6,0.428502157,0.565270393,0.454558678
Hkan_v1_contig_49387,280,14,9,24,0.624388857,2.196479241,0
Hkan_v1_contig_49388,369,28,11,33,0.579077892,2.291719534,0.095733612
Hkan_v1_contig_49389,257,6,19,12,1.436121366,1.196525657,0
Hkan_v1_contig_4939,1096,1116,2245,1507,39.79023068,35.23518783,24.14137914
Hkan_v1_contig_49390,301,75,10,24,0.64536316,2.043236504,2.112500511
Hkan_v1_contig_49391,281,8,13,8,0.898685425,0.729554196,0
Hkan_v1_contig_49392,369,42,22,9,1.158155784,0.625014418,0.095733612
Hkan_v1_contig_49393,329,10,15,15,0.885657953,1.168340022,0.268432393
Hkan_v1_contig_49394,245,0,18,2,1.42717453,0.209188499,0.360466357
Hkan_v1_contig_49395,292,38,11,24,0.731779939,2.106212971,0.302446087
Hkan_v1_contig_49396,216,6,13,7,1.169123168,0.830458972,0
Hkan_v1_contig_49397,267,19,9,8,0.654789812,0.767807975,0
Hkan_v1_contig_49398,237,33,9,18,0.737674599,1.946247429,1.117901993
Hkan_v1_contig_49399,290,13,11,13,0.736826697,1.148733396,0
Hkan_v1_contig_494,1125,3999,3753,3357,64.80323816,76.46676399,12.3718462
Hkan_v1_contig_4940,1066,1721,2122,2013,38.6686349,48.39053939,40.08108608
Hkan_v1_contig_49400,270,21,26,15,1.870597069,1.423643953,0.065417968
Hkan_v1_contig_49401,258,12,13,11,0.978800792,1.092563964,1.711516617
Hkan_v1_contig_49402,541,7,29,21,1.041289283,0.994708714,0.848861624
Hkan_v1_contig_49403,218,14,9,6,0.801967339,0.7052915,0.162044509
Hkan_v1_contig_49404,405,12,14,14,0.671496384,0.885822904,0.087223958
Hkan_v1_contig_49405,294,9,13,13,0.858947634,1.133104371,0
Hkan_v1_contig_49406,410,11,24,30,1.137098406,1.875043255,2.886368414
Hkan_v1_contig_49407,309,18,10,9,0.628654728,0.746376441,0.114322663
Hkan_v1_contig_49408,489,33,25,10,0.9931202,0.524040719,0
Hkan_v1_contig_49409,388,6,9,40,0.450589897,2.641813521,0.182091252
Hkan_v1_contig_4941,1329,1658,1139,1239,16.64828143,23.8902238,8.652006261
Hkan_v1_contig_49410,260,35,19,11,1.419550734,1.084159626,0
Hkan_v1_contig_49411,330,4,20,18,1.177298855,1.397759517,0
Hkan_v1_contig_49412,303,4,10,4,0.641103337,0.338291632,0
Hkan_v1_contig_49413,252,8,7,4,0.539595308,0.406755415,0
Hkan_v1_contig_49414,496,19,19,27,0.744119337,1.394941454,0.035610588
Hkan_v1_contig_49415,250,10,21,54,1.631736213,5.535127688,0.141302812
Hkan_v1_contig_49416,280,10,20,11,1.387530793,1.006719652,0
Hkan_v1_contig_49417,576,34,24,21,0.809392963,0.934266344,0.245317382
Hkan_v1_contig_49418,227,6,14,9,1.198044209,1.015992601,0.622479348
Hkan_v1_contig_49419,433,37,36,50,1.61504739,2.959075191,0.815836097
Hkan_v1_contig_4942,2681,1298,1529,1831,11.07850957,17.50110309,3.643251352
Hkan_v1_contig_49420,329,0,11,12,0.649482499,0.934672018,0
Hkan_v1_contig_49421,489,23,19,25,0.754771352,1.310101797,0.144481403
Hkan_v1_contig_49422,245,10,9,13,0.713587265,1.359725245,0.432559628
Hkan_v1_contig_49423,249,7,12,10,0.936165354,1.029140207,0.425610879
Hkan_v1_contig_49424,439,4,19,41,0.840736198,2.393278445,1.005857146
Hkan_v1_contig_49425,373,4,13,8,0.677025749,0.549610534,0
Hkan_v1_contig_49426,327,0,15,5,0.891074821,0.391828611,0.540148364
Hkan_v1_contig_49427,343,21,16,19,0.906142559,1.419493387,0
Hkan_v1_contig_49428,241,16,8,10,0.644827588,1.063302537,0
Hkan_v1_contig_49429,412,0,17,4,0.801534778,0.248792147,0
Hkan_v1_contig_4943,588,3519,4633,2503,153.057861,109.0830861,187.7428942
Hkan_v1_contig_49430,280,19,15,14,1.040648095,1.281279558,5.677345122
Hkan_v1_contig_49431,175,7,6,2,0.666014781,0.292863899,0
Hkan_v1_contig_49432,316,0,15,0,0.922093249,0,0.391265698
Hkan_v1_contig_49433,454,754,938,737,40.134481,41.59925259,43.80698409
Hkan_v1_contig_49434,581,82,17,47,0.568386108,2.072982417,3.313684703
Hkan_v1_contig_49435,271,22,27,14,1.935375054,1.323831277,0.52141259
Hkan_v1_contig_49436,326,18,16,18,0.953395392,1.414909941,0
Hkan_v1_contig_49437,287,0,8,0,0.541475431,0,0
Hkan_v1_contig_49438,299,4,6,1,0.389807982,0.085704318,0.413511573
Hkan_v1_contig_49439,274,2,15,9,1.063436009,0.841716498,0
Hkan_v1_contig_4944,265,208,145,148,10.62900947,14.31165091,1.333045396
Hkan_v1_contig_49440,315,11,13,26,0.801684458,2.115128158,0.224290178
Hkan_v1_contig_49441,342,10,13,28,0.73839358,2.098001615,0.723040704
Hkan_v1_contig_49442,485,26,23,33,0.921206011,1.743596924,0
Hkan_v1_contig_49443,372,22,19,16,0.992159115,1.102175963,0.237403918
Hkan_v1_contig_49444,297,9,12,0,0.784865903,0,0
Hkan_v1_contig_49445,310,6,8,6,0.501301448,0.495979184,0
Hkan_v1_contig_49446,291,10,13,4,0.867802764,0.352241803,0
Hkan_v1_contig_49447,238,14,10,12,0.816194584,1.292046613,0.519495632
Hkan_v1_contig_49448,322,25,12,20,0.723929109,1.591651624,0.164560728
Hkan_v1_contig_49449,647,40,33,28,0.990787058,1.108990034,0.327595391
Hkan_v1_contig_4945,1592,1672,2056,1440,25.08711454,23.17892667,15.38842652
Hkan_v1_contig_49450,230,11,9,2,0.760125565,0.222831227,0
Hkan_v1_contig_49451,230,0,8,8,0.675667169,0.89132491,0
Hkan_v1_contig_49452,442,34,19,21,0.835029844,1.217505462,0.359650822
Hkan_v1_contig_49453,296,13,12,7,0.787517477,0.606010602,0
Hkan_v1_contig_49454,391,51,24,36,1.192353827,2.359389467,0.542082399
Hkan_v1_contig_49455,198,6,12,8,1.177298855,1.03537742,0
